0.000000e+00	0.000000e+00	6.075883e-08
2.000000e-02	1.659731e-06	1.977320e-07
4.000000e-02	5.328402e-06	6.182621e-07
6.000000e-02	1.443924e-05	1.857362e-06
8.000000e-02	3.684465e-05	5.361035e-06
1.000000e-01	8.999706e-05	1.486720e-05
1.200000e-01	2.111224e-04	3.961299e-05
1.400000e-01	4.762118e-04	1.014085e-04
1.600000e-01	1.033626e-03	2.494247e-04
1.800000e-01	2.160297e-03	5.894307e-04
2.000000e-01	4.350222e-03	1.338302e-03
2.200000e-01	8.444911e-03	2.919469e-03
2.400000e-01	1.581179e-02	6.119019e-03
2.600000e-01	2.856708e-02	1.232219e-02
2.800000e-01	4.982276e-02	2.384088e-02
3.000000e-01	8.391259e-02	4.431848e-02
3.200000e-01	1.365235e-01	7.915452e-02
3.400000e-01	2.146333e-01	1.358297e-01
3.600000e-01	3.261430e-01	2.239453e-01
3.800000e-01	4.791141e-01	3.547459e-01
4.000000e-01	6.805713e-01	5.399097e-01
4.200000e-01	9.349374e-01	7.895016e-01
4.400000e-01	1.242289e+00	1.109208e+00
4.600000e-01	1.596755e+00	1.497275e+00
4.800000e-01	1.985459e+00	1.941861e+00
5.000000e-01	2.388410e+00	2.419707e+00
5.200000e-01	2.779642e+00	2.896916e+00
5.400000e-01	3.129640e+00	3.332246e+00
5.600000e-01	3.408842e+00	3.682701e+00
5.800000e-01	3.591655e+00	3.910427e+00
6.000000e-01	3.660276e+00	3.989423e+00
6.200000e-01	3.607507e+00	3.910427e+00
6.400000e-01	3.437988e+00	3.682701e+00
6.600000e-01	3.167534e+00	3.332246e+00
6.800000e-01	2.820719e+00	2.896916e+00
7.000000e-01	2.427211e+00	2.419707e+00
7.200000e-01	2.017605e+00	1.941861e+00
7.400000e-01	1.619580e+00	1.497275e+00
7.600000e-01	1.255005e+00	1.109208e+00
7.800000e-01	9.383990e-01	7.895016e-01
8.000000e-01	6.767557e-01	5.399097e-01
8.200000e-01	4.705026e-01	3.547459e-01
8.400000e-01	3.151665e-01	2.239453e-01
8.600000e-01	2.032847e-01	1.358297e-01
8.800000e-01	1.261732e-01	7.915452e-02
9.000000e-01	7.529897e-02	4.431848e-02
9.200000e-01	4.315818e-02	2.384088e-02
9.400000e-01	2.367888e-02	1.232219e-02
9.600000e-01	1.223325e-02	6.119019e-03
9.800000e-01	5.334707e-03	2.919469e-03
1.000000e+00	0.000000e+00	1.338302e-03
