0.000000e+00	0.000000e+00	9.134720e-11
2.000000e-02	1.101478e-07	3.630962e-10
4.000000e-02	3.628337e-07	1.386680e-09
6.000000e-02	9.842233e-07	5.088140e-09
8.000000e-02	2.509014e-06	1.793784e-08
1.000000e-01	6.165072e-06	6.075883e-08
1.200000e-01	1.468370e-05	1.977320e-07
1.400000e-01	3.394351e-05	6.182621e-07
1.600000e-01	7.617923e-05	1.857362e-06
1.800000e-01	1.660013e-04	5.361035e-06
2.000000e-01	3.512329e-04	1.486720e-05
2.200000e-01	7.215966e-04	3.961299e-05
2.400000e-01	1.439511e-03	1.014085e-04
2.600000e-01	2.788439e-03	2.494247e-04
2.800000e-01	5.244889e-03	5.894307e-04
3.000000e-01	9.579521e-03	1.338302e-03
3.200000e-01	1.698971e-02	2.919469e-03
3.400000e-01	2.925939e-02	6.119019e-03
3.600000e-01	4.893089e-02	1.232219e-02
3.800000e-01	7.945861e-02	2.384088e-02
4.000000e-01	1.252968e-01	4.431848e-02
4.200000e-01	1.918585e-01	7.915452e-02
4.400000e-01	2.852758e-01	1.358297e-01
4.600000e-01	4.119002e-01	2.239453e-01
4.800000e-01	5.775142e-01	3.547459e-01
5.000000e-01	7.862795e-01	5.399097e-01
5.200000e-01	1.039525e+00	7.895016e-01
5.400000e-01	1.334557e+00	1.109208e+00
5.600000e-01	1.663729e+00	1.497275e+00
5.800000e-01	2.014054e+00	1.941861e+00
6.000000e-01	2.367568e+00	2.419707e+00
6.200000e-01	2.702564e+00	2.896916e+00
6.400000e-01	2.995647e+00	3.332246e+00
6.600000e-01	3.224373e+00	3.682701e+00
6.800000e-01	3.370068e+00	3.910427e+00
7.000000e-01	3.420337e+00	3.989423e+00
7.200000e-01	3.370807e+00	3.910427e+00
7.400000e-01	3.225753e+00	3.682701e+00
7.600000e-01	2.997489e+00	3.332246e+00
7.800000e-01	2.704641e+00	2.896916e+00
8.000000e-01	2.369642e+00	2.419707e+00
8.200000e-01	2.015913e+00	1.941861e+00
8.400000e-01	1.665211e+00	1.497275e+00
8.600000e-01	1.335555e+00	1.109208e+00
8.800000e-01	1.039952e+00	7.895016e-01
9.000000e-01	7.859380e-01	5.399097e-01
9.200000e-01	5.757391e-01	3.547459e-01
9.400000e-01	4.065264e-01	2.239453e-01
9.600000e-01	2.697586e-01	1.358297e-01
9.800000e-01	1.474063e-01	7.915452e-02
1.000000e+00	0.000000e+00	4.431848e-02
