0.000000e+00	0.000000e+00	6.075883e-08
2.000000e-02	1.013898e-07	1.977320e-07
4.000000e-02	3.820753e-07	6.182621e-07
6.000000e-02	1.245260e-06	1.857362e-06
8.000000e-02	3.825217e-06	5.361035e-06
1.000000e-01	1.118408e-05	1.486720e-05
1.200000e-01	3.118254e-05	3.961299e-05
1.400000e-01	8.298502e-05	1.014085e-04
1.600000e-01	2.109614e-04	2.494247e-04
1.800000e-01	5.126568e-04	5.894307e-04
2.000000e-01	1.191654e-03	1.338302e-03
2.200000e-01	2.651113e-03	2.919469e-03
2.400000e-01	5.647979e-03	6.119019e-03
2.600000e-01	1.152806e-02	1.232219e-02
2.800000e-01	2.255322e-02	2.384088e-02
3.000000e-01	4.230807e-02	4.431848e-02
3.200000e-01	7.612979e-02	7.915452e-02
3.400000e-01	1.314440e-01	1.358297e-01
3.600000e-01	2.178225e-01	2.239453e-01
3.800000e-01	3.465345e-01	3.547459e-01
4.000000e-01	5.293742e-01	5.399097e-01
4.200000e-01	7.766538e-01	7.895016e-01
4.400000e-01	1.094466e+00	1.109208e+00
4.600000e-01	1.481614e+00	1.497275e+00
4.800000e-01	1.926901e+00	1.941861e+00
5.000000e-01	2.407662e+00	2.419707e+00
5.200000e-01	2.890351e+00	2.896916e+00
5.400000e-01	3.333631e+00	3.332246e+00
5.600000e-01	3.693823e+00	3.682701e+00
5.800000e-01	3.931810e+00	3.910427e+00
6.000000e-01	4.019935e+00	3.989423e+00
6.200000e-01	3.947245e+00	3.910427e+00
6.400000e-01	3.721701e+00	3.682701e+00
6.600000e-01	3.368765e+00	3.332246e+00
6.800000e-01	2.926685e+00	2.896916e+00
7.000000e-01	2.439696e+00	2.419707e+00
7.200000e-01	1.950799e+00	1.941861e+00
7.400000e-01	1.495723e+00	1.497275e+00
7.600000e-01	1.099207e+00	1.109208e+00
7.800000e-01	7.739373e-01	7.895016e-01
8.000000e-01	5.218180e-01	5.399097e-01
8.200000e-01	3.367339e-01	3.547459e-01
8.400000e-01	2.078521e-01	2.239453e-01
8.600000e-01	1.226429e-01	1.358297e-01
8.800000e-01	6.912664e-02	7.915452e-02
9.000000e-01	3.718994e-02	4.431848e-02
9.200000e-01	1.907974e-02	2.384088e-02
9.400000e-01	9.316819e-03	1.232219e-02
9.600000e-01	4.287932e-03	6.119019e-03
9.800000e-01	1.706807e-03	2.919469e-03
1.000000e+00	0.000000e+00	1.338302e-03
