0.000000e+00	0.000000e+00	1.308651e-15
2.000000e-02	5.994747e-15	1.385986e-14
4.000000e-02	5.826523e-14	1.355034e-13
6.000000e-02	5.165574e-13	1.222920e-12
8.000000e-02	4.261116e-12	1.018831e-11
1.000000e-01	3.272057e-11	7.835433e-11
1.200000e-01	2.338722e-10	5.562630e-10
1.400000e-01	1.555627e-09	3.645473e-09
1.600000e-01	9.626253e-09	2.205382e-08
1.800000e-01	5.539086e-08	1.231602e-07
2.000000e-01	2.962126e-07	6.349117e-07
2.200000e-01	1.471169e-06	3.021431e-06
2.400000e-01	6.780791e-06	1.327298e-05
2.600000e-01	2.897888e-05	5.382461e-05
2.800000e-01	1.147241e-04	2.014882e-04
3.000000e-01	4.202983e-04	6.962653e-04
3.200000e-01	1.423388e-03	2.221040e-03
3.400000e-01	4.451111e-03	6.540250e-03
3.600000e-01	1.283819e-02	1.777824e-02
3.800000e-01	3.411493e-02	4.461078e-02
4.000000e-01	8.343054e-02	1.033349e-01
4.200000e-01	1.875915e-01	2.209586e-01
4.400000e-01	3.874592e-01	4.361453e-01
4.600000e-01	7.345897e-01	7.947085e-01
4.800000e-01	1.277706e+00	1.336722e+00
5.000000e-01	2.038146e+00	2.075537e+00
5.200000e-01	2.981313e+00	2.974929e+00
5.400000e-01	3.999433e+00	3.936217e+00
5.600000e-01	4.922166e+00	4.807706e+00
5.800000e-01	5.560584e+00	5.420674e+00
6.000000e-01	5.770441e+00	5.641896e+00
6.200000e-01	5.505606e+00	5.420674e+00
6.400000e-01	4.834384e+00	4.807706e+00
6.600000e-01	3.910954e+00	3.936217e+00
6.800000e-01	2.918195e+00	2.974929e+00
7.000000e-01	2.010599e+00	2.075537e+00
7.200000e-01	1.280559e+00	1.336722e+00
7.400000e-01	7.547498e-01	7.947085e-01
7.600000e-01	4.120772e-01	4.361453e-01
7.800000e-01	2.086112e-01	2.209586e-01
8.000000e-01	9.800661e-02	1.033349e-01
8.200000e-01	4.276285e-02	4.461078e-02
8.400000e-01	1.734054e-02	1.777824e-02
8.600000e-01	6.538644e-03	6.540250e-03
8.800000e-01	2.293705e-03	2.221040e-03
9.000000e-01	7.487839e-04	6.962653e-04
9.200000e-01	2.275285e-04	2.014882e-04
9.400000e-01	6.435879e-05	5.382461e-05
9.600000e-01	1.693852e-05	1.327298e-05
9.800000e-01	4.066434e-06	3.021431e-06
1.000000e+00	0.000000e+00	6.349117e-07
