0.000000e+00	0.000000e+00	9.134720e-11
2.000000e-02	9.372581e-11	3.630962e-10
4.000000e-02	4.255221e-10	1.386680e-09
6.000000e-02	1.671214e-09	5.088140e-09
8.000000e-02	6.234088e-09	1.793784e-08
1.000000e-01	2.232759e-08	6.075883e-08
1.200000e-01	7.686693e-08	1.977320e-07
1.400000e-01	2.543502e-07	6.182621e-07
1.600000e-01	8.087536e-07	1.857362e-06
1.800000e-01	2.470467e-06	5.361035e-06
2.000000e-01	7.247818e-06	1.486720e-05
2.200000e-01	2.041681e-05	3.961299e-05
2.400000e-01	5.520902e-05	1.014085e-04
2.600000e-01	1.432732e-04	2.494247e-04
2.800000e-01	3.567367e-04	5.894307e-04
3.000000e-01	8.520345e-04	1.338302e-03
3.200000e-01	1.951629e-03	2.919469e-03
3.400000e-01	4.286255e-03	6.119019e-03
3.600000e-01	9.024353e-03	1.232219e-02
3.800000e-01	1.821108e-02	2.384088e-02
4.000000e-01	3.521836e-02	4.431848e-02
4.200000e-01	6.526171e-02	7.915452e-02
4.400000e-01	1.158656e-01	1.358297e-01
4.600000e-01	1.970695e-01	2.239453e-01
4.800000e-01	3.210886e-01	3.547459e-01
5.000000e-01	5.011343e-01	5.399097e-01
5.200000e-01	7.492066e-01	7.895016e-01
5.400000e-01	1.072934e+00	1.109208e+00
5.600000e-01	1.471923e+00	1.497275e+00
5.800000e-01	1.934486e+00	1.941861e+00
6.000000e-01	2.435864e+00	2.419707e+00
6.200000e-01	2.938978e+00	2.896916e+00
6.400000e-01	3.398236e+00	3.332246e+00
6.600000e-01	3.766104e+00	3.682701e+00
6.800000e-01	4.001183e+00	3.910427e+00
7.000000e-01	4.075914e+00	3.989423e+00
7.200000e-01	3.981919e+00	3.910427e+00
7.400000e-01	3.731526e+00	3.682701e+00
7.600000e-01	3.355121e+00	3.332246e+00
7.800000e-01	2.895096e+00	2.896916e+00
8.000000e-01	2.398054e+00	2.419707e+00
8.200000e-01	1.907250e+00	1.941861e+00
8.400000e-01	1.456873e+00	1.497275e+00
8.600000e-01	1.069090e+00	1.109208e+00
8.800000e-01	7.538735e-01	7.895016e-01
9.000000e-01	5.109490e-01	5.399097e-01
9.200000e-01	3.328783e-01	3.547459e-01
9.400000e-01	2.082194e-01	2.239453e-01
9.600000e-01	1.237053e-01	1.358297e-01
9.800000e-01	6.357729e-02	7.915452e-02
1.000000e+00	0.000000e+00	4.431848e-02
