2.65	1.31276
2.66	1.31013
2.67	1.30718
2.68	1.3039
2.69	1.3003
2.7	1.29644
2.71	1.29559
2.72	1.2944
2.73	1.29289
2.74	1.29105
2.75	1.28888
2.76	1.2864
2.77	1.28361
2.78	1.2805
2.79	1.27709
2.8	1.27343
2.81	1.27262
2.82	1.2715
2.83	1.27007
2.84	1.26833
2.85	1.26628
2.86	1.26392
2.87	1.26127
2.88	1.25833
2.89	1.2551
2.9	1.25161
2.91	1.25085
2.92	1.24979
2.93	1.24843
2.94	1.24677
2.95	1.24483
2.96	1.24259
2.97	1.24007
2.98	1.23728
2.99	1.2342
3	1.23088
3.01	1.23016
3.02	1.22915
3.03	1.22786
3.04	1.22629
3.05	1.22444
3.06	1.22231
3.07	1.21992
3.08	1.21725
3.09	1.21433
3.1	1.21116
3.11	1.21047
3.12	1.20951
3.13	1.20828
3.14	1.20679
3.15	1.20502
3.16	1.203
3.17	1.20072
3.18	1.19818
3.19	1.19539
3.2	1.19236
3.21	1.19171
3.22	1.19079
3.23	1.18962
3.24	1.18819
3.25	1.18651
3.26	1.18458
3.27	1.1824
3.28	1.17998
3.29	1.17731
3.3	1.17442
3.31	1.1738
3.32	1.17292
3.33	1.1718
3.34	1.17044
3.35	1.16883
3.36	1.16698
3.37	1.1649
3.38	1.16259
3.39	1.16004
3.4	1.15727
3.41	1.15667
3.42	1.15584
3.43	1.15477
3.44	1.15346
3.45	1.15192
3.46	1.15016
3.47	1.14816
3.48	1.14595
3.49	1.14351
3.5	1.14085
3.51	1.14028
3.52	1.13948
3.53	1.13846
3.54	1.13721
3.55	1.13573
3.56	1.13404
3.57	1.13213
3.58	1.13001
3.59	1.12767
3.6	1.12512
3.61	1.12457
3.62	1.1238
3.63	1.12282
3.64	1.12162
3.65	1.12021
3.66	1.11859
3.67	1.11676
3.68	1.11472
3.69	1.11247
3.7	1.11003
3.71	1.1095
3.72	1.10876
3.73	1.10782
3.74	1.10667
3.75	1.10531
3.76	1.10375
3.77	1.10199
3.78	1.10004
3.79	1.09788
3.8	1.09553
3.81	1.09502
3.82	1.09431
3.83	1.0934
3.84	1.0923
3.85	1.091
3.86	1.0895
3.87	1.08781
3.88	1.08592
3.89	1.08385
3.9	1.08159
3.91	1.08109
3.92	1.08041
3.93	1.07954
3.94	1.07848
3.95	1.07723
3.96	1.07578
3.97	1.07416
3.98	1.07234
3.99	1.07035
4	1.06817
4.01	1.06769
4.02	1.06704
4.03	1.0662
4.04	1.06518
4.05	1.06397
4.06	1.06258
4.07	1.06101
4.08	1.05927
4.09	1.05734
4.1	1.05525
4.11	1.0548
4.12	1.05417
4.13	1.05336
4.14	1.05238
4.15	1.05121
4.16	1.04987
4.17	1.04836
4.18	1.04668
4.19	1.04482
4.2	1.04293
4.21	1.0425
4.22	1.04189
4.23	1.04111
4.24	1.04016
4.25	1.03903
4.26	1.03774
4.27	1.03628
4.28	1.03465
4.29	1.03286
4.3	1.03182
4.31	1.03139
4.32	1.03078
4.33	1.03
4.34	1.02906
4.35	1.02796
4.36	1.02669
4.37	1.02525
4.38	1.02474
4.39	1.02445
4.4	1.02399
4.41	1.02337
4.42	1.02258
4.43	1.02162
4.44	1.02051
4.45	1.01923
4.46	1.0178
4.47	1.01621
4.48	1.01446
4.49	1.01256
4.5	1.0105
4.51	1.00829
4.52	1.00594
4.53	1.00343
4.54	1.00078
4.55	0.997992
4.56	0.995057
4.57	0.991983
4.58	0.988772
4.59	0.985425
4.6	0.981944
4.61	0.978333
4.62	0.974592
4.63	0.970725
4.64	0.966734
4.65	0.96262
4.66	0.958387
4.67	0.954037
4.68	0.949571
4.69	0.944993
4.7	0.940305
4.71	0.935509
4.72	0.930609
4.73	0.925605
4.74	0.920501
4.75	0.9153
4.76	0.910004
4.77	0.904615
4.78	0.899136
4.79	0.893569
4.8	0.887918
4.81	0.882185
4.82	0.876371
4.83	0.870481
4.84	0.864516
4.85	0.858479
4.86	0.852372
4.87	0.846199
4.88	0.839961
4.89	0.833661
4.9	0.827302
4.91	0.820887
4.92	0.814417
4.93	0.807895
4.94	0.801324
4.95	0.794706
4.96	0.788044
4.97	0.78134
4.98	0.774597
4.99	0.767816
5	0.761001
5.01	0.754153
5.02	0.747276
5.03	0.740371
5.04	0.73344
5.05	0.726486
5.06	0.719511
5.07	0.712518
5.08	0.705508
5.09	0.698484
5.1	0.691447
5.11	0.684401
5.12	0.677346
5.13	0.670286
5.14	0.663221
5.15	0.656155
5.16	0.649088
5.17	0.642024
5.18	0.634963
5.19	0.627907
5.2	0.620859
5.21	0.613821
5.22	0.606793
5.23	0.599778
5.24	0.592777
5.25	0.585793
5.26	0.578826
5.27	0.571878
5.28	0.564951
5.29	0.558046
5.3	0.551165
5.31	0.544309
5.32	0.53748
5.33	0.530678
5.34	0.523906
5.35	0.517164
5.36	0.510454
5.37	0.503778
5.38	0.497135
5.39	0.490528
5.4	0.483957
5.41	0.477424
5.42	0.47093
5.43	0.464475
5.44	0.458061
5.45	0.451688
5.46	0.445358
5.47	0.439071
5.48	0.432828
5.49	0.42663
5.5	0.420479
5.51	0.414373
5.52	0.408315
5.53	0.402305
5.54	0.396343
5.55	0.390431
5.56	0.384568
5.57	0.378756
5.58	0.372994
5.59	0.367284
5.6	0.361626
5.61	0.35602
5.62	0.350466
5.63	0.344966
5.64	0.339519
5.65	0.334126
5.66	0.328786
5.67	0.323501
5.68	0.318271
5.69	0.313095
5.7	0.307974
5.71	0.302909
5.72	0.297898
5.73	0.292944
5.74	0.288044
5.75	0.2832
5.76	0.278412
5.77	0.273679
5.78	0.269003
5.79	0.264381
5.8	0.259816
5.81	0.255306
5.82	0.250851
5.83	0.246453
5.84	0.242109
5.85	0.237821
5.86	0.233587
5.87	0.229409
5.88	0.225285
5.89	0.221216
5.9	0.217202
5.91	0.213241
5.92	0.209335
5.93	0.205482
5.94	0.201683
5.95	0.197937
5.96	0.194243
5.97	0.190603
5.98	0.187014
5.99	0.183478
6	0.179993
6.01	0.176559
6.02	0.173177
6.03	0.169845
6.04	0.166563
6.05	0.163331
6.06	0.160149
6.07	0.157015
6.08	0.153931
6.09	0.150894
6.1	0.147906
6.11	0.144964
6.12	0.14207
6.13	0.139223
6.14	0.136421
6.15	0.133665
6.16	0.130955
6.17	0.128289
6.18	0.125668
6.19	0.12309
6.2	0.120556
6.21	0.118065
6.22	0.115616
6.23	0.113209
6.24	0.110844
6.25	0.10852
6.26	0.106237
6.27	0.103993
6.28	0.10179
6.29	0.0996252
6.3	0.0974994
6.31	0.0954117
6.32	0.0933617
6.33	0.091349
6.34	0.0893731
6.35	0.0874334
6.36	0.0855295
6.37	0.0836609
6.38	0.0818272
6.39	0.0800279
6.4	0.0782624
6.41	0.0765304
6.42	0.0748313
6.43	0.0731647
6.44	0.07153
6.45	0.069927
6.46	0.068355
6.47	0.0668137
6.48	0.0653025
6.49	0.063821
6.5	0.0623688
6.51	0.0609454
6.52	0.0595503
6.53	0.0581832
6.54	0.0568436
6.55	0.055531
6.56	0.054245
6.57	0.0529852
6.58	0.0517511
6.59	0.0505424
6.6	0.0493586
6.61	0.0481993
6.62	0.0470642
6.63	0.0459527
6.64	0.0448644
6.65	0.0437991
6.66	0.0427563
6.67	0.0417355
6.68	0.0407365
6.69	0.0397588
6.7	0.0388021
6.71	0.037866
6.72	0.03695
6.73	0.036054
6.74	0.0351774
6.75	0.03432
6.76	0.0334813
6.77	0.0326611
6.78	0.031859
6.79	0.0310746
6.8	0.0303077
6.81	0.0295579
6.82	0.0288248
6.83	0.0281082
6.84	0.0274077
6.85	0.0267231
6.86	0.026054
6.87	0.0254001
6.88	0.0247611
6.89	0.0241367
6.9	0.0235267
6.91	0.0229307
6.92	0.0223485
6.93	0.0217798
6.94	0.0212243
6.95	0.0206817
6.96	0.0201519
6.97	0.0196345
6.98	0.0191292
6.99	0.0186359
7	0.0181542
7.01	0.017684
7.02	0.017225
7.03	0.0167769
7.04	0.0163396
7.05	0.0159127
7.06	0.0154962
7.07	0.0150897
7.08	0.014693
7.09	0.0143059
7.1	0.0139283
7.11	0.0135599
7.12	0.0132005
7.13	0.01285
7.14	0.012508
7.15	0.0121745
7.16	0.0118493
7.17	0.0115321
7.18	0.0112228
7.19	0.0109212
7.2	0.0106271
7.21	0.0103404
7.22	0.0100609
7.23	0.00978843
7.24	0.00952284
7.25	0.00926397
7.26	0.00901166
7.27	0.00876577
7.28	0.00852614
7.29	0.00829263
7.3	0.00806511
7.31	0.00784342
7.32	0.00762743
7.33	0.00741701
7.34	0.00721202
7.35	0.00701235
7.36	0.00681786
7.37	0.00662843
7.38	0.00644394
7.39	0.00626427
7.4	0.0060893
7.41	0.00591893
7.42	0.00575304
7.43	0.00559152
7.44	0.00543427
7.45	0.00528119
7.46	0.00513216
7.47	0.0049871
7.48	0.0048459
7.49	0.00470847
7.5	0.00457472
7.51	0.00444456
7.52	0.00431789
7.53	0.00419463
7.54	0.0040747
7.55	0.00395801
7.56	0.00384448
7.57	0.00373403
7.58	0.00362658
7.59	0.00352206
7.6	0.00342039
7.61	0.00332151
7.62	0.00322533
7.63	0.00313179
7.64	0.00304083
7.65	0.00295237
7.66	0.00286636
7.67	0.00278273
7.68	0.00270141
7.69	0.00262235
7.7	0.00254549
7.71	0.00247077
7.72	0.00239814
7.73	0.00232754
7.74	0.00225892
7.75	0.00219222
7.76	0.0021274
7.77	0.00206441
7.78	0.00200319
7.79	0.0019437
7.8	0.0018859
7.81	0.00182974
7.82	0.00177517
7.83	0.00172216
7.84	0.00167066
7.85	0.00162062
7.86	0.00157202
7.87	0.00152482
7.88	0.00147896
7.89	0.00143443
7.9	0.00139118
7.91	0.00134917
7.92	0.00130838
7.93	0.00126877
7.94	0.00123031
7.95	0.00119296
7.96	0.0011567
7.97	0.0011215
7.98	0.00108732
7.99	0.00105415
8	0.00102194
8.01	0.000990674
8.02	0.000960327
8.03	0.000930873
8.04	0.000902286
8.05	0.000874541
8.06	0.000847616
8.07	0.000821487
8.08	0.000796132
8.09	0.000771529
8.1	0.000747657
8.11	0.000724495
8.12	0.000702023
8.13	0.000680222
8.14	0.000659071
8.15	0.000638554
8.16	0.000618652
8.17	0.000599346
8.18	0.000580621
8.19	0.00056246
8.2	0.000544845
8.21	0.000527762
8.22	0.000511196
8.23	0.00049513
8.24	0.000479552
8.25	0.000464446
8.26	0.000449799
8.27	0.000435598
8.28	0.000421829
8.29	0.000408481
8.3	0.00039554
8.31	0.000382995
8.32	0.000370834
8.33	0.000359047
8.34	0.000347621
8.35	0.000336547
8.36	0.000325813
8.37	0.000315411
8.38	0.000305329
8.39	0.00029556
8.4	0.000286092
8.41	0.000276918
8.42	0.000268029
8.43	0.000259415
8.44	0.00025107
8.45	0.000242984
8.46	0.000235151
8.47	0.000227562
8.48	0.000220211
8.49	0.000213089
8.5	0.000206191
8.51	0.000199509
8.52	0.000193036
8.53	0.000186768
8.54	0.000180697
8.55	0.000174817
8.56	0.000169122
8.57	0.000163608
8.58	0.000158268
8.59	0.000153097
8.6	0.00014809
8.61	0.000143242
8.62	0.000138548
8.63	0.000134004
8.64	0.000129604
8.65	0.000125345
8.66	0.000121221
8.67	0.000117229
8.68	0.000113365
8.69	0.000109625
8.7	0.000106005
8.71	0.000102501
8.72	9.91091e-05
8.73	9.58267e-05
8.74	9.26501e-05
8.75	8.95758e-05
8.76	8.66008e-05
8.77	8.37219e-05
8.78	8.09361e-05
8.79	7.82406e-05
8.8	7.56324e-05
8.81	7.31088e-05
8.82	7.06672e-05
8.83	6.8305e-05
8.84	6.60197e-05
8.85	6.38089e-05
8.86	6.16702e-05
8.87	5.96013e-05
8.88	5.76e-05
8.89	5.56642e-05
8.9	5.37918e-05
8.91	5.19808e-05
8.92	5.02293e-05
8.93	4.85352e-05
8.94	4.68969e-05
8.95	4.53125e-05
8.96	4.37803e-05
8.97	4.22987e-05
8.98	4.08659e-05
8.99	3.94805e-05
9	3.8141e-05
9.01	3.68457e-05
9.02	3.55935e-05
9.03	3.43827e-05
9.04	3.32122e-05
9.05	3.20805e-05
9.06	3.09865e-05
9.07	2.9929e-05
9.08	2.89067e-05
9.09	2.79185e-05
9.1	2.69633e-05
9.11	2.604e-05
9.12	2.51476e-05
9.13	2.42851e-05
9.14	2.34515e-05
9.15	2.26459e-05
9.16	2.18673e-05
9.17	2.11149e-05
9.18	2.03878e-05
9.19	1.96852e-05
9.2	1.90062e-05
9.21	1.83502e-05
9.22	1.77163e-05
9.23	1.71038e-05
9.24	1.65121e-05
9.25	1.59403e-05
9.26	1.5388e-05
9.27	1.48543e-05
9.28	1.43388e-05
9.29	1.38408e-05
9.3	1.33597e-05
9.31	1.2895e-05
9.32	1.24461e-05
9.33	1.20126e-05
9.34	1.15938e-05
9.35	1.11893e-05
9.36	1.07986e-05
9.37	1.04213e-05
9.38	1.00569e-05
9.39	9.70496e-06
9.4	9.36511e-06
9.41	9.03692e-06
9.42	8.72e-06
9.43	8.41397e-06
9.44	8.11847e-06
9.45	7.83314e-06
9.46	7.55764e-06
9.47	7.29164e-06
9.48	7.03482e-06
9.49	6.78687e-06
9.5	6.54749e-06
9.51	6.31639e-06
9.52	6.09329e-06
9.53	5.87792e-06
9.54	5.67001e-06
9.55	5.46932e-06
9.56	5.2756e-06
9.57	5.08861e-06
9.58	4.90813e-06
9.59	4.73392e-06
9.6	4.56579e-06
9.61	4.40351e-06
9.62	4.2469e-06
9.63	4.09575e-06
9.64	3.94989e-06
9.65	3.80913e-06
9.66	3.67329e-06
9.67	3.5422e-06
9.68	3.41572e-06
9.69	3.29366e-06
9.7	3.17589e-06
9.71	3.06226e-06
9.72	2.95262e-06
9.73	2.84684e-06
9.74	2.74478e-06
9.75	2.64632e-06
9.76	2.55132e-06
9.77	2.45968e-06
9.78	2.37127e-06
9.79	2.28599e-06
9.8	2.20372e-06
9.81	2.12436e-06
9.82	2.04781e-06
9.83	1.97397e-06
9.84	1.90275e-06
9.85	1.83406e-06
9.86	1.7678e-06
9.87	1.7039e-06
9.88	1.64227e-06
9.89	1.58283e-06
9.9	1.52551e-06
9.91	1.47023e-06
9.92	1.41692e-06
9.93	1.36551e-06
9.94	1.31594e-06
9.95	1.26814e-06
9.96	1.22204e-06
9.97	1.1776e-06
9.98	1.13474e-06
9.99	1.09342e-06
10	1.05358e-06
10.01	1.01517e-06
10.02	9.78143e-07
10.03	9.42441e-07
10.04	9.08022e-07
10.05	8.74841e-07
10.06	8.42853e-07
10.07	8.12017e-07
10.08	7.82292e-07
10.09	7.53638e-07
10.1	7.26018e-07
10.11	6.99395e-07
10.12	6.73733e-07
10.13	6.48999e-07
10.14	6.25159e-07
10.15	6.02182e-07
10.16	5.80037e-07
10.17	5.58695e-07
10.18	5.38126e-07
10.19	5.18303e-07
10.2	4.992e-07
10.21	4.8079e-07
10.22	4.6305e-07
10.23	4.45954e-07
10.24	4.29481e-07
10.25	4.13608e-07
10.26	3.98313e-07
10.27	3.83575e-07
10.28	3.69375e-07
10.29	3.55693e-07
10.3	3.42511e-07
10.31	3.29811e-07
10.32	3.17575e-07
10.33	3.05786e-07
10.34	2.9443e-07
10.35	2.83489e-07
10.36	2.72949e-07
10.37	2.62795e-07
10.38	2.53014e-07
10.39	2.43593e-07
10.4	2.34517e-07
10.41	2.25775e-07
10.42	2.17354e-07
10.43	2.09243e-07
10.44	2.01431e-07
10.45	1.93907e-07
10.46	1.8666e-07
10.47	1.7968e-07
10.48	1.72958e-07
10.49	1.66484e-07
10.5	1.60249e-07
10.51	1.54244e-07
10.52	1.48462e-07
10.53	1.42894e-07
10.54	1.37531e-07
10.55	1.32368e-07
10.56	1.27396e-07
10.57	1.22608e-07
10.58	1.17998e-07
10.59	1.13559e-07
10.6	1.09285e-07
10.61	1.05169e-07
10.62	1.01207e-07
10.63	9.73923e-08
10.64	9.37195e-08
10.65	9.01835e-08
10.66	8.67793e-08
10.67	8.35019e-08
10.68	8.03469e-08
10.69	7.73096e-08
10.7	7.43857e-08
10.71	7.15711e-08
10.72	6.88616e-08
10.73	6.62535e-08
10.74	6.3743e-08
10.75	6.13265e-08
10.76	5.90006e-08
10.77	5.67618e-08
10.78	5.46069e-08
10.79	5.25329e-08
10.8	5.05367e-08
10.81	4.86155e-08
10.82	4.67665e-08
10.83	4.4987e-08
10.84	4.32744e-08
10.85	4.16262e-08
10.86	4.00401e-08
10.87	3.85138e-08
10.88	3.7045e-08
10.89	3.56315e-08
10.9	3.42714e-08
10.91	3.29626e-08
10.92	3.17032e-08
10.93	3.04914e-08
10.94	2.93254e-08
10.95	2.82035e-08
10.96	2.7124e-08
10.97	2.60854e-08
10.98	2.50862e-08
10.99	2.41247e-08
11	2.31998e-08
11.01	2.23099e-08
11.02	2.14537e-08
11.03	2.06301e-08
11.04	1.98378e-08
11.05	1.90755e-08
11.06	1.83422e-08
11.07	1.76368e-08
11.08	1.69583e-08
11.09	1.63056e-08
11.1	1.56777e-08
11.11	1.50737e-08
11.12	1.44928e-08
11.13	1.3934e-08
11.14	1.33966e-08
11.15	1.28797e-08
11.16	1.23825e-08
11.17	1.19043e-08
11.18	1.14443e-08
11.19	1.1002e-08
11.2	1.05766e-08
11.21	1.01674e-08
11.22	9.77397e-09
11.23	9.39557e-09
11.24	9.03168e-09
11.25	8.68174e-09
11.26	8.34521e-09
11.27	8.02161e-09
11.28	7.71042e-09
11.29	7.41119e-09
11.3	7.12346e-09
11.31	6.84678e-09
11.32	6.58075e-09
11.33	6.32495e-09
11.34	6.079e-09
11.35	5.84252e-09
11.36	5.61515e-09
11.37	5.39654e-09
11.38	5.18636e-09
11.39	4.98429e-09
11.4	4.79001e-09
11.41	4.60324e-09
11.42	4.42368e-09
11.43	4.25105e-09
11.44	4.0851e-09
11.45	3.92557e-09
11.46	3.7722e-09
11.47	3.62478e-09
11.48	3.48306e-09
11.49	3.34683e-09
11.5	3.21588e-09
11.51	3.09e-09
11.52	2.96901e-09
11.53	2.85271e-09
11.54	2.74092e-09
11.55	2.63348e-09
11.56	2.53021e-09
11.57	2.43095e-09
11.58	2.33555e-09
11.59	2.24386e-09
11.6	2.15573e-09
11.61	2.07104e-09
11.62	1.98964e-09
11.63	1.91142e-09
11.64	1.83624e-09
11.65	1.764e-09
11.66	1.69457e-09
11.67	1.62785e-09
11.68	1.56373e-09
11.69	1.50212e-09
11.7	1.44291e-09
11.71	1.38602e-09
11.72	1.33135e-09
11.73	1.27882e-09
11.74	1.22834e-09
11.75	1.17984e-09
11.76	1.13324e-09
11.77	1.08846e-09
11.78	1.04543e-09
11.79	1.0041e-09
11.8	9.64381e-10
11.81	9.26222e-10
11.82	8.8956e-10
11.83	8.54338e-10
11.84	8.20498e-10
11.85	7.87987e-10
11.86	7.56754e-10
11.87	7.26749e-10
11.88	6.97924e-10
11.89	6.70232e-10
11.9	6.4363e-10
11.91	6.18076e-10
11.92	5.93528e-10
11.93	5.69946e-10
11.94	5.47294e-10
11.95	5.25536e-10
11.96	5.04635e-10
11.97	4.84559e-10
11.98	4.65275e-10
11.99	4.46752e-10
12	4.28961e-10
12.01	4.11873e-10
12.02	3.9546e-10
12.03	3.79696e-10
12.04	3.64556e-10
12.05	3.50014e-10
12.06	3.36048e-10
12.07	3.22635e-10
12.08	3.09753e-10
12.09	2.97382e-10
12.1	2.855e-10
12.11	2.7409e-10
12.12	2.63132e-10
12.13	2.5261e-10
12.14	2.42504e-10
12.15	2.328e-10
12.16	2.23481e-10
12.17	2.14533e-10
12.18	2.0594e-10
12.19	1.97688e-10
12.2	1.89765e-10
12.21	1.82157e-10
12.22	1.74852e-10
12.23	1.67837e-10
12.24	1.61102e-10
12.25	1.54635e-10
12.26	1.48426e-10
12.27	1.42464e-10
12.28	1.3674e-10
12.29	1.31244e-10
12.3	1.25968e-10
12.31	1.20902e-10
12.32	1.16038e-10
12.33	1.11369e-10
12.34	1.06886e-10
12.35	1.02583e-10
12.36	9.8451e-11
12.37	9.44845e-11
12.38	9.06768e-11
12.39	8.70214e-11
12.4	8.35123e-11
12.41	8.01438e-11
12.42	7.69101e-11
12.43	7.3806e-11
12.44	7.08263e-11
12.45	6.79661e-11
12.46	6.52206e-11
12.47	6.25852e-11
12.48	6.00555e-11
12.49	5.76274e-11
12.5	5.52968e-11
12.51	5.30598e-11
12.52	5.09127e-11
12.53	4.88519e-11
12.54	4.68739e-11
12.55	4.49755e-11
12.56	4.31535e-11
12.57	4.14047e-11
12.58	3.97264e-11
12.59	3.81156e-11
12.6	3.65697e-11
12.61	3.50861e-11
12.62	3.36622e-11
12.63	3.22958e-11
12.64	3.09845e-11
12.65	2.9726e-11
12.66	2.85184e-11
12.67	2.73595e-11
12.68	2.62473e-11
12.69	2.51801e-11
12.7	2.4156e-11
12.71	2.31733e-11
12.72	2.22303e-11
12.73	2.13254e-11
12.74	2.04571e-11
12.75	1.9624e-11
12.76	1.88245e-11
12.77	1.80574e-11
12.78	1.73214e-11
12.79	1.66152e-11
12.8	1.59376e-11
12.81	1.52875e-11
12.82	1.46637e-11
12.83	1.40652e-11
12.84	1.3491e-11
12.85	1.29401e-11
12.86	1.24115e-11
12.87	1.19044e-11
12.88	1.14179e-11
12.89	1.09511e-11
12.9	1.05033e-11
12.91	1.00737e-11
12.92	9.66159e-12
12.93	9.26622e-12
12.94	8.88693e-12
12.95	8.52307e-12
12.96	8.17402e-12
12.97	7.83917e-12
12.98	7.51796e-12
12.99	7.20984e-12
13	6.91426e-12
13.01	6.63073e-12
13.02	6.35876e-12
13.03	6.09788e-12
13.04	5.84764e-12
13.05	5.6076e-12
13.06	5.37736e-12
13.07	5.15652e-12
13.08	4.9447e-12
13.09	4.74152e-12
13.1	4.54665e-12
13.11	4.35974e-12
13.12	4.18047e-12
13.13	4.00852e-12
13.14	3.84361e-12
13.15	3.68545e-12
13.16	3.53375e-12
13.17	3.38826e-12
13.18	3.24873e-12
13.19	3.11491e-12
13.2	2.98658e-12
13.21	2.8635e-12
13.22	2.74546e-12
13.23	2.63226e-12
13.24	2.52371e-12
13.25	2.4196e-12
13.26	2.31977e-12
13.27	2.22403e-12
13.28	2.13222e-12
13.29	2.04418e-12
13.3	1.95976e-12
13.31	1.8788e-12
13.32	1.80117e-12
13.33	1.72673e-12
13.34	1.65535e-12
13.35	1.5869e-12
13.36	1.52127e-12
13.37	1.45834e-12
13.38	1.39799e-12
13.39	1.34013e-12
13.4	1.28466e-12
13.41	1.23146e-12
13.42	1.18046e-12
13.43	1.13156e-12
13.44	1.08467e-12
13.45	1.03972e-12
13.46	9.96617e-13
13.47	9.55293e-13
13.48	9.15674e-13
13.49	8.77689e-13
13.5	8.41272e-13
13.51	8.06358e-13
13.52	7.72885e-13
13.53	7.40795e-13
13.54	7.1003e-13
13.55	6.80536e-13
13.56	6.52261e-13
13.57	6.25154e-13
13.58	5.99169e-13
13.59	5.74258e-13
13.6	5.50377e-13
13.61	5.27484e-13
13.62	5.05539e-13
13.63	4.84502e-13
13.64	4.64336e-13
13.65	4.45005e-13
13.66	4.26475e-13
13.67	4.08713e-13
13.68	3.91687e-13
