0	 1	 0	 0	 
0.05	 0.952381	 0.031746	 0.015873	 
0.1	 0.907029	 0.0513983	 0.0415722	 
0.15	 0.863838	 0.0630601	 0.0731023	 
0.2	 0.822702	 0.0694635	 0.107834	 
0.25	 0.783526	 0.0724265	 0.144047	 
0.3	 0.746215	 0.0731582	 0.180626	 
0.35	 0.710681	 0.0724615	 0.216857	 
0.4	 0.676839	 0.070869	 0.252292	 
0.45	 0.644609	 0.068733	 0.286658	 
0.5	 0.613913	 0.0662857	 0.319801	 
0.55	 0.584679	 0.0636798	 0.351641	 
0.6	 0.556837	 0.0610145	 0.382148	 
0.65	 0.530321	 0.0583537	 0.411325	 
0.7	 0.505068	 0.0557381	 0.439194	 
0.75	 0.481017	 0.0531926	 0.46579	 
0.8	 0.458112	 0.0507321	 0.491156	 
0.85	 0.436297	 0.0483646	 0.515339	 
0.9	 0.415521	 0.0460938	 0.538386	 
0.95	 0.395734	 0.0439203	 0.560346	 
1	 0.376889	 0.0418432	 0.581267	 
1.05	 0.358942	 0.0398602	 0.601197	 
1.1	 0.34185	 0.0379685	 0.620182	 
1.15	 0.325571	 0.0361647	 0.638264	 
1.2	 0.310068	 0.0344454	 0.655487	 
1.25	 0.295303	 0.032807	 0.67189	 
1.3	 0.281241	 0.031246	 0.687513	 
1.35	 0.267848	 0.029759	 0.702393	 
1.4	 0.255094	 0.0283424	 0.716564	 
1.45	 0.242946	 0.0269932	 0.730061	 
1.5	 0.231377	 0.025708	 0.742915	 
1.55	 0.220359	 0.024484	 0.755157	 
1.6	 0.209866	 0.0233182	 0.766816	 
1.65	 0.199873	 0.0222079	 0.77792	 
1.7	 0.190355	 0.0211504	 0.788495	 
1.75	 0.18129	 0.0201433	 0.798566	 
1.8	 0.172657	 0.0191841	 0.808158	 
1.85	 0.164436	 0.0182706	 0.817294	 
1.9	 0.156605	 0.0174006	 0.825994	 
1.95	 0.149148	 0.016572	 0.83428	 
2	 0.142046	 0.0157828	 0.842171	 
2.05	 0.135282	 0.0150313	 0.849687	 
2.1	 0.12884	 0.0143155	 0.856845	 
2.15	 0.122704	 0.0136338	 0.863662	 
2.2	 0.116861	 0.0129846	 0.870154	 
2.25	 0.111297	 0.0123663	 0.876337	 
2.3	 0.105997	 0.0117774	 0.882226	 
2.35	 0.100949	 0.0112166	 0.887834	 
2.4	 0.0961421	 0.0106825	 0.893175	 
2.45	 0.0915639	 0.0101738	 0.898262	 
2.5	 0.0872037	 0.0096893	 0.903107	 
2.55	 0.0830512	 0.00922791	 0.907721	 
2.6	 0.0790964	 0.00878848	 0.912115	 
2.65	 0.0753299	 0.00836998	 0.9163	 
2.7	 0.0717427	 0.00797141	 0.920286	 
2.75	 0.0683264	 0.00759182	 0.924082	 
2.8	 0.0650728	 0.00723031	 0.927697	 
2.85	 0.0619741	 0.00688601	 0.93114	 
2.9	 0.0590229	 0.0065581	 0.934419	 
2.95	 0.0562123	 0.00624581	 0.937542	 
3	 0.0535355	 0.00594839	 0.940516	 
3.05	 0.0509862	 0.00566513	 0.943349	 
3.1	 0.0485583	 0.00539537	 0.946046	 
3.15	 0.046246	 0.00513844	 0.948616	 
3.2	 0.0440438	 0.00489376	 0.951062	 
3.25	 0.0419465	 0.00466072	 0.953393	 
3.3	 0.039949	 0.00443878	 0.955612	 
3.35	 0.0380467	 0.00422741	 0.957726	 
3.4	 0.0362349	 0.00402611	 0.959739	 
3.45	 0.0345095	 0.00383439	 0.961656	 
3.5	 0.0328662	 0.0036518	 0.963482	 
3.55	 0.0313011	 0.0034779	 0.965221	 
3.6	 0.0298106	 0.00331229	 0.966877	 
3.65	 0.028391	 0.00315456	 0.968454	 
3.7	 0.0270391	 0.00300434	 0.969957	 
3.75	 0.0257515	 0.00286128	 0.971387	 
3.8	 0.0245252	 0.00272503	 0.97275	 
3.85	 0.0233574	 0.00259526	 0.974047	 
3.9	 0.0222451	 0.00247168	 0.975283	 
3.95	 0.0211858	 0.00235398	 0.97646	 
4	 0.020177	 0.00224189	 0.977581	 
4.05	 0.0192162	 0.00213513	 0.978649	 
4.1	 0.0183011	 0.00203346	 0.979665	 
4.15	 0.0174296	 0.00193663	 0.980634	 
4.2	 0.0165996	 0.00184441	 0.981556	 
4.25	 0.0158092	 0.00175658	 0.982434	 
4.3	 0.0150564	 0.00167293	 0.983271	 
4.35	 0.0143394	 0.00159327	 0.984067	 
4.4	 0.0136566	 0.0015174	 0.984826	 
4.45	 0.0130063	 0.00144514	 0.985549	 
4.5	 0.0123869	 0.00137632	 0.986237	 
4.55	 0.0117971	 0.00131078	 0.986892	 
4.6	 0.0112353	 0.00124837	 0.987516	 
4.65	 0.0107003	 0.00118892	 0.988111	 
4.7	 0.0101907	 0.0011323	 0.988677	 
4.75	 0.00970547	 0.00107839	 0.989216	 
4.8	 0.00924331	 0.00102703	 0.98973	 
