0	 1	 0	 0	 
0.05	 0.95	 0.05	 0	 
0.1	 0.9025	 0.0725	 0.025	 
0.15	 0.857375	 0.081375	 0.06125	 
0.2	 0.814506	 0.0835562	 0.101938	 
0.25	 0.773781	 0.0825034	 0.143716	 
0.3	 0.735092	 0.0799408	 0.184967	 
0.35	 0.698337	 0.076725	 0.224938	 
0.4	 0.66342	 0.0732794	 0.2633	 
0.45	 0.630249	 0.0698107	 0.29994	 
0.5	 0.598737	 0.0664178	 0.334845	 
0.55	 0.5688	 0.0631458	 0.368054	 
0.6	 0.54036	 0.0600129	 0.399627	 
0.65	 0.513342	 0.0570244	 0.429633	 
0.7	 0.487675	 0.0541793	 0.458146	 
0.75	 0.463291	 0.0514734	 0.485235	 
0.8	 0.440127	 0.0489013	 0.510972	 
0.85	 0.41812	 0.046457	 0.535423	 
0.9	 0.397214	 0.0441345	 0.558651	 
0.95	 0.377354	 0.041928	 0.580718	 
1	 0.358486	 0.0398317	 0.601682	 
1.05	 0.340562	 0.0378401	 0.621598	 
1.1	 0.323534	 0.0359481	 0.640518	 
1.15	 0.307357	 0.0341507	 0.658492	 
1.2	 0.291989	 0.0324432	 0.675568	 
1.25	 0.27739	 0.0308211	 0.691789	 
1.3	 0.26352	 0.02928	 0.7072	 
1.35	 0.250344	 0.027816	 0.72184	 
1.4	 0.237827	 0.0264252	 0.735748	 
1.45	 0.225936	 0.0251039	 0.748961	 
1.5	 0.214639	 0.0238488	 0.761512	 
1.55	 0.203907	 0.0226563	 0.773437	 
1.6	 0.193711	 0.0215235	 0.784765	 
1.65	 0.184026	 0.0204473	 0.795527	 
1.7	 0.174825	 0.019425	 0.80575	 
1.75	 0.166083	 0.0184537	 0.815463	 
1.8	 0.157779	 0.017531	 0.82469	 
1.85	 0.14989	 0.0166545	 0.833455	 
1.9	 0.142396	 0.0158217	 0.841783	 
1.95	 0.135276	 0.0150307	 0.849693	 
2	 0.128512	 0.0142791	 0.857209	 
2.05	 0.122087	 0.0135652	 0.864348	 
2.1	 0.115982	 0.0128869	 0.871131	 
2.15	 0.110183	 0.0122426	 0.877574	 
2.2	 0.104674	 0.0116304	 0.883696	 
2.25	 0.0994403	 0.0110489	 0.889511	 
2.3	 0.0944682	 0.0104965	 0.895035	 
2.35	 0.0897448	 0.00997165	 0.900284	 
2.4	 0.0852576	 0.00947307	 0.905269	 
2.45	 0.0809947	 0.00899941	 0.910006	 
2.5	 0.076945	 0.00854944	 0.914506	 
2.55	 0.0730977	 0.00812197	 0.91878	 
