0	 0	 0	 10	 
0.1	 0.796	 0.0039997	 10.005	 
0.2	 1.58408	 0.0159195	 10.0189	 
0.3	 2.36432	 0.0356806	 10.041	 
0.4	 3.13679	 0.063205	 10.0704	 
0.5	 3.90158	 0.0984155	 10.1064	 
0.6	 4.65876	 0.141236	 10.1484	 
0.7	 5.40841	 0.191589	 10.1957	 
0.8	 6.1506	 0.249402	 10.2478	 
0.9	 6.8854	 0.3146	 10.3043	 
1	 7.61289	 0.387108	 10.3647	 
1.1	 8.33314	 0.466855	 10.4286	 
1.2	 9.04623	 0.553769	 10.4957	 
1.3	 9.75222	 0.647778	 10.5656	 
1.4	 10.4512	 0.748811	 10.6381	 
1.5	 11.1432	 0.856799	 10.7128	 
1.6	 11.8283	 0.971672	 10.7896	 
1.7	 12.5066	 1.09336	 10.8682	 
1.8	 13.1782	 1.2218	 10.9484	 
1.9	 13.8431	 1.35692	 11.0301	 
2	 14.5013	 1.49866	 11.1131	 
2.1	 15.1531	 1.64695	 11.1972	 
2.2	 15.7983	 1.80172	 11.2824	 
2.3	 16.4371	 1.96291	 11.3684	 
2.4	 17.0695	 2.13046	 11.4552	 
2.5	 17.6957	 2.3043	 11.5428	 
2.6	 18.3156	 2.48437	 11.6309	 
2.7	 18.9294	 2.6706	 11.7196	 
2.8	 19.5371	 2.86295	 11.8087	 
2.9	 20.1387	 3.06134	 11.8983	 
3	 20.7343	 3.26572	 11.9882	 
3.1	 21.324	 3.47602	 12.0784	 
3.2	 21.9078	 3.69219	 12.1688	 
3.3	 22.4858	 3.91417	 12.2594	 
3.4	 23.0581	 4.1419	 12.3502	 
3.5	 23.6247	 4.37533	 12.4411	 
3.6	 24.1856	 4.61439	 12.5321	 
3.7	 24.741	 4.85904	 12.6232	 
3.8	 25.2908	 5.10921	 12.7143	 
3.9	 25.8352	 5.36485	 12.8055	 
4	 26.3741	 5.6259	 12.8966	 
4.1	 26.9077	 5.89232	 12.9878	 
4.2	 27.4359	 6.16405	 13.0789	 
4.3	 27.959	 6.44104	 13.1699	 
4.4	 28.4768	 6.72323	 13.261	 
4.5	 28.9894	 7.01057	 13.3519	 
4.6	 29.497	 7.30301	 13.4428	 
4.7	 29.9995	 7.6005	 13.5335	 
4.8	 30.497	 7.90299	 13.6242	 
4.9	 30.9896	 8.21044	 13.7148	 
5	 31.4772	 8.52278	 13.8053	 
5.1	 31.96	 8.83997	 13.8956	 
5.2	 32.438	 9.16197	 13.9859	 
5.3	 32.9113	 9.48873	 14.076	 
5.4	 33.3798	 9.82019	 14.166	 
5.5	 33.8437	 10.1563	 14.2558	 
5.6	 34.3029	 10.4971	 14.3455	 
5.7	 34.7576	 10.8424	 14.4351	 
5.8	 35.2078	 11.1922	 14.5246	 
5.9	 35.6535	 11.5465	 14.6139	 
6	 36.0947	 11.9053	 14.7031	 
6.1	 36.5316	 12.2684	 14.7921	 
6.2	 36.9641	 12.6359	 14.881	 
6.3	 37.3923	 13.0077	 14.9698	 
6.4	 37.8163	 13.3837	 15.0584	 
6.5	 38.236	 13.764	 15.1468	 
6.6	 38.6516	 14.1484	 15.2351	 
6.7	 39.063	 14.537	 15.3233	 
6.8	 39.4703	 14.9297	 15.4114	 
6.9	 39.8736	 15.3264	 15.4993	 
7	 40.2728	 15.7272	 15.587	 
7.1	 40.6681	 16.1319	 15.6746	 
7.2	 41.0595	 16.5405	 15.7621	 
7.3	 41.4469	 16.9531	 15.8494	 
7.4	 41.8305	 17.3695	 15.9366	 
7.5	 42.2103	 17.7897	 16.0237	 
7.6	 42.5863	 18.2137	 16.1106	 
7.7	 42.9586	 18.6414	 16.1974	 
7.8	 43.3272	 19.0728	 16.284	 
7.9	 43.6921	 19.5079	 16.3705	 
8	 44.0534	 19.9466	 16.4569	 
8.1	 44.411	 20.389	 16.5431	 
8.2	 44.7651	 20.8349	 16.6293	 
8.3	 45.1157	 21.2843	 16.7152	 
8.4	 45.4628	 21.7372	 16.8011	 
8.5	 45.8065	 22.1935	 16.8868	 
8.6	 46.1467	 22.6533	 16.9724	 
8.7	 46.4836	 23.1164	 17.0579	 
8.8	 46.817	 23.583	 17.1432	 
8.9	 47.1472	 24.0528	 17.2284	 
9	 47.4741	 24.5259	 17.3135	 
9.1	 47.7977	 25.0023	 17.3985	 
9.2	 48.1182	 25.4818	 17.4834	 
9.3	 48.4354	 25.9646	 17.5681	 
9.4	 48.7495	 26.4505	 17.6527	 
9.5	 49.0604	 26.9396	 17.7372	 
9.6	 49.3683	 27.4317	 17.8216	 
9.7	 49.673	 27.927	 17.9059	 
9.8	 49.9748	 28.4252	 17.99	 
9.9	 50.2736	 28.9264	 18.074	 
10	 50.5693	 29.4307	 18.158	 
10.1	 50.8622	 29.9378	 18.2418	 
10.2	 51.1521	 30.4479	 18.3255	 
10.3	 51.4391	 30.9609	 18.4091	 
10.4	 51.7233	 31.4767	 18.4926	 
10.5	 52.0047	 31.9953	 18.576	 
10.6	 52.2832	 32.5168	 18.6592	 
10.7	 52.559	 33.041	 18.7424	 
10.8	 52.8321	 33.5679	 18.8255	 
10.9	 53.1024	 34.0976	 18.9084	 
11	 53.37	 34.63	 18.9913	 
11.1	 53.635	 35.165	 19.0741	 
11.2	 53.8973	 35.7027	 19.1567	 
11.3	 54.1571	 36.2429	 19.2393	 
11.4	 54.4142	 36.7858	 19.3218	 
11.5	 54.6688	 37.3312	 19.4041	 
11.6	 54.9208	 37.8792	 19.4864	 
11.7	 55.1704	 38.4296	 19.5686	 
11.8	 55.4174	 38.9826	 19.6507	 
11.9	 55.662	 39.538	 19.7327	 
12	 55.9042	 40.0958	 19.8146	 
12.1	 56.144	 40.656	 19.8964	 
12.2	 56.3813	 41.2187	 19.9781	 
12.3	 56.6163	 41.7837	 20.0597	 
12.4	 56.849	 42.351	 20.1413	 
12.5	 57.0794	 42.9206	 20.2227	 
12.6	 57.3074	 43.4926	 20.3041	 
12.7	 57.5332	 44.0668	 20.3854	 
12.8	 57.7568	 44.6432	 20.4665	 
12.9	 57.9781	 45.2219	 20.5477	 
13	 58.1972	 45.8028	 20.6287	 
13.1	 58.4142	 46.3858	 20.7096	 
13.2	 58.6289	 46.9711	 20.7905	 
13.3	 58.8416	 47.5584	 20.8713	 
13.4	 59.0521	 48.1479	 20.952	 
13.5	 59.2606	 48.7394	 21.0326	 
13.6	 59.4669	 49.3331	 21.1131	 
13.7	 59.6712	 49.9288	 21.1936	 
13.8	 59.8735	 50.5265	 21.274	 
13.9	 60.0738	 51.1262	 21.3543	 
14	 60.272	 51.728	 21.4345	 
14.1	 60.4683	 52.3317	 21.5147	 
14.2	 60.6627	 52.9373	 21.5948	 
14.3	 60.8551	 53.5449	 21.6748	 
14.4	 61.0456	 54.1544	 21.7548	 
14.5	 61.2342	 54.7658	 21.8346	 
14.6	 61.4209	 55.3791	 21.9144	 
14.7	 61.6058	 55.9942	 21.9942	 
14.8	 61.7888	 56.6112	 22.0738	 
14.9	 61.97	 57.23	 22.1534	 
15	 62.1494	 57.8506	 22.2329	 
