0	 0	 
0.02	 0.0235998	 
0.04	 0.0607933	 
0.06	 0.114356	 
0.08	 0.186125	 
0.1	 0.276456	 
0.12	 0.383845	 
0.14	 0.504835	 
0.16	 0.634228	 
0.18	 0.765548	 
0.2	 0.891672	 
0.22	 1.00549	 
0.24	 1.10052	 
0.26	 1.17145	 
0.28	 1.2145	 
0.3	 1.22766	 
0.32	 1.21082	 
0.34	 1.1657	 
0.36	 1.09566	 
0.38	 1.0054	 
0.4	 0.900536	 
0.42	 0.787166	 
0.44	 0.671314	 
0.46	 0.558466	 
0.48	 0.453151	 
0.5	 0.358673	 
0.52	 0.276996	 
0.54	 0.208809	 
0.56	 0.153735	 
0.58	 0.110619	 
0.6	 0.0778467	 
0.62	 0.0536196	 
0.64	 0.0361743	 
0.66	 0.0239206	 
0.68	 0.015514	 
0.7	 0.00987474	 
0.72	 0.00617193	 
0.74	 0.00379	 
0.76	 0.00228769	 
0.78	 0.00135799	 
0.8	 0.000793093	 
0.82	 0.000455896	 
0.84	 0.000258044	 
0.86	 0.000143872	 
0.88	 7.90449e-05	 
0.9	 4.2812e-05	 
0.92	 2.28748e-05	 
0.94	 1.20917e-05	 
0.96	 6.43565e-06	 
0.98	 3.83906e-06	 
1	 3.83906e-06	 
