0	 1	 0	 0	 
0.05	 0.95	 0.05	 0	 
0.1	 0.9025	 -2499.9	 2500	 
0.15	 0.857375	 1.24993e+08	 -1.24993e+08	 
0.2	 0.814506	 -6.24951e+12	 6.24951e+12	 
0.25	 0.773781	 3.12469e+17	 -3.12469e+17	 
0.3	 0.735092	 -1.56231e+22	 1.56231e+22	 
0.35	 0.698337	 7.81141e+26	 -7.81141e+26	 
0.4	 0.66342	 -3.90563e+31	 3.90563e+31	 
0.45	 0.630249	 1.95278e+36	 -1.95278e+36	 
0.5	 0.598737	 -9.76368e+40	 9.76368e+40	 
0.55	 0.5688	 4.88174e+45	 -4.88174e+45	 
0.6	 0.54036	 -2.44082e+50	 2.44082e+50	 
0.65	 0.513342	 1.22039e+55	 -1.22039e+55	 
0.7	 0.487675	 -6.10181e+59	 6.10181e+59	 
0.75	 0.463291	 3.05085e+64	 -3.05085e+64	 
0.8	 0.440127	 -1.52539e+69	 1.52539e+69	 
0.85	 0.41812	 7.62681e+73	 -7.62681e+73	 
0.9	 0.397214	 -3.81333e+78	 3.81333e+78	 
0.95	 0.377354	 1.90663e+83	 -1.90663e+83	 
1	 0.358486	 -9.53294e+87	 9.53294e+87	 
1.05	 0.340562	 4.76637e+92	 -4.76637e+92	 
1.1	 0.323534	 -2.38314e+97	 2.38314e+97	 
1.15	 0.307357	 1.19155e+102	 -1.19155e+102	 
1.2	 0.291989	 -5.95761e+106	 5.95761e+106	 
1.25	 0.27739	 2.97875e+111	 -2.97875e+111	 
1.3	 0.26352	 -1.48934e+116	 1.48934e+116	 
1.35	 0.250344	 7.44657e+120	 -7.44657e+120	 
1.4	 0.237827	 -3.72321e+125	 3.72321e+125	 
1.45	 0.225936	 1.86157e+130	 -1.86157e+130	 
1.5	 0.214639	 -9.30765e+134	 9.30765e+134	 
1.55	 0.203907	 4.65373e+139	 -4.65373e+139	 
1.6	 0.193711	 -2.32682e+144	 2.32682e+144	 
1.65	 0.184026	 1.16339e+149	 -1.16339e+149	 
1.7	 0.174825	 -5.81682e+153	 5.81682e+153	 
1.75	 0.166083	 2.90835e+158	 -2.90835e+158	 
1.8	 0.157779	 -1.45415e+163	 1.45415e+163	 
1.85	 0.14989	 7.27058e+167	 -7.27058e+167	 
1.9	 0.142396	 -3.63522e+172	 3.63522e+172	 
1.95	 0.135276	 1.81757e+177	 -1.81757e+177	 
2	 0.128512	 -9.08768e+181	 9.08768e+181	 
2.05	 0.122087	 4.54375e+186	 -4.54375e+186	 
