0	 1	 0	 0	 
2e-06	 0.999998	 2e-06	 0	 
4e-06	 0.999996	 -4e-12	 4e-06	 
6e-06	 0.999994	 2e-06	 3.99999e-06	 
8e-06	 0.999992	 -7.99998e-12	 7.99998e-06	 
1e-05	 0.99999	 1.99999e-06	 7.99997e-06	 
1.2e-05	 0.999988	 -1.2e-11	 1.2e-05	 
1.4e-05	 0.999986	 1.99999e-06	 1.19999e-05	 
1.6e-05	 0.999984	 -1.59999e-11	 1.59999e-05	 
1.8e-05	 0.999982	 1.99998e-06	 1.59999e-05	 
2e-05	 0.99998	 -1.99998e-11	 1.99998e-05	 
2.2e-05	 0.999978	 1.99998e-06	 1.99998e-05	 
2.4e-05	 0.999976	 -2.39998e-11	 2.39998e-05	 
2.6e-05	 0.999974	 1.99998e-06	 2.39997e-05	 
2.8e-05	 0.999972	 -2.79997e-11	 2.79997e-05	 
3e-05	 0.99997	 1.99997e-06	 2.79996e-05	 
3.2e-05	 0.999968	 -3.19996e-11	 3.19996e-05	 
3.4e-05	 0.999966	 1.99997e-06	 3.19995e-05	 
3.6e-05	 0.999964	 -3.59994e-11	 3.59994e-05	 
3.8e-05	 0.999962	 1.99996e-06	 3.59994e-05	 
4e-05	 0.99996	 -3.99993e-11	 3.99993e-05	 
4.2e-05	 0.999958	 1.99996e-06	 3.99992e-05	 
4.4e-05	 0.999956	 -4.39991e-11	 4.39991e-05	 
4.6e-05	 0.999954	 1.99996e-06	 4.3999e-05	 
4.8e-05	 0.999952	 -4.79989e-11	 4.79989e-05	 
5e-05	 0.99995	 1.99995e-06	 4.79988e-05	 
5.2e-05	 0.999948	 -5.19988e-11	 5.19988e-05	 
5.4e-05	 0.999946	 1.99995e-06	 5.19986e-05	 
5.6e-05	 0.999944	 -5.59985e-11	 5.59985e-05	 
5.8e-05	 0.999942	 1.99994e-06	 5.59984e-05	 
6e-05	 0.99994	 -5.99983e-11	 5.99983e-05	 
6.2e-05	 0.999938	 1.99994e-06	 5.99982e-05	 
6.4e-05	 0.999936	 -6.39981e-11	 6.39981e-05	 
6.6e-05	 0.999934	 1.99994e-06	 6.3998e-05	 
6.8e-05	 0.999932	 -6.79978e-11	 6.79978e-05	 
7e-05	 0.99993	 1.99993e-06	 6.79977e-05	 
7.2e-05	 0.999928	 -7.19976e-11	 7.19976e-05	 
7.4e-05	 0.999926	 1.99993e-06	 7.19974e-05	 
7.6e-05	 0.999924	 -7.59973e-11	 7.59973e-05	 
7.8e-05	 0.999922	 1.99992e-06	 7.59971e-05	 
8e-05	 0.99992	 -7.9997e-11	 7.9997e-05	 
8.2e-05	 0.999918	 1.99992e-06	 7.99968e-05	 
8.4e-05	 0.999916	 -8.39966e-11	 8.39966e-05	 
8.6e-05	 0.999914	 1.99992e-06	 8.39965e-05	 
8.8e-05	 0.999912	 -8.79963e-11	 8.79963e-05	 
9e-05	 0.99991	 1.99991e-06	 8.79961e-05	 
9.2e-05	 0.999908	 -9.1996e-11	 9.1996e-05	 
9.4e-05	 0.999906	 1.99991e-06	 9.19958e-05	 
9.6e-05	 0.999904	 -9.59956e-11	 9.59956e-05	 
9.8e-05	 0.999902	 1.9999e-06	 9.59954e-05	 
0.0001	 0.9999	 -9.99952e-11	 9.99952e-05	 
